_id,measure_id,measure_name,interval_type,value_type,measure_value,year_to_date_variance,budget_variance,decimal_accuracy,desired_direction,category,data_source_notes,city_perspective_note,year,period_number_in_year,target,note
1419,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,25020,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2013,5,NA,NA
1420,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,24130,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2013,6,NA,NA
1421,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,29650,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2013,7,NA,NA
1422,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,30610,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2013,8,NA,NA
1423,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,21960,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2013,9,NA,NA
1424,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,21860,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2013,10,NA,NA
1425,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,22250,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2013,11,NA,NA
1426,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,23930,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2013,12,NA,NA
1427,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,28280,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2014,1,NA,NA
1428,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,28530,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2014,2,NA,NA
1429,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,29170,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2014,3,NA,NA
1430,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,25190,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2014,4,NA,NA
1431,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,22830,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2014,5,NA,NA
1432,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,22320,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2014,6,NA,NA
1433,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,28090,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2014,7,NA,NA
1434,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,29140,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2014,8,NA,NA
1435,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,20100,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2014,9,NA,NA
1436,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,19800,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2014,10,NA,NA
1437,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,20160,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2014,11,NA,NA
1438,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,21790,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2014,12,NA,NA
1439,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,26670,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2015,1,NA,NA
1440,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,27570,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2015,2,NA,NA
1441,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,28150,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2015,3,NA,NA
1442,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,23940,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2015,4,NA,NA
1443,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,21310,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2015,5,NA,NA
1444,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,20770,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2015,6,NA,NA
1445,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,27300,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2015,7,NA,NA
1446,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,28620,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2015,8,NA,NA
1447,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,19460,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2015,9,NA,NA
1448,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,18780,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2015,10,NA,NA
1449,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,19030,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2015,11,NA,NA
1450,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,20650,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2015,12,NA,NA
1451,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,25440,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2016,1,NA,NA
1452,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,26220,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2016,2,NA,NA
1453,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,26840,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2016,3,NA,NA
1454,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,22440,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2016,4,NA,NA
1455,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,19780,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2016,5,NA,NA
1456,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,18940,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2016,6,NA,NA
1457,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,20590,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2016,7,NA,NA
1458,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,27410,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2016,8,NA,NA
1459,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,18100,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2016,9,NA,NA
1460,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,17210,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2016,10,NA,NA
1461,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,16980,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2016,11,NA,NA
1462,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,18700,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2016,12,NA,NA
1463,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,24260,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2017,1,NA,NA
1464,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,24460,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2017,2,NA,NA
1465,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,25690,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2017,3,NA,NA
1466,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,21280,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2017,4,NA,NA
1467,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,17990,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2017,5,NA,NA
1468,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,17140,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2017,6,NA,NA
1469,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,23830,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2017,7,NA,NA
1470,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,25390,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2017,8,NA,NA
1471,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,16010,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2017,9,NA,NA
1472,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,15300,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2017,10,NA,NA
1473,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,15380,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2017,11,NA,NA
1474,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,16770,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2017,12,NA,NA
1475,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,22360,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2018,1,NA,NA
1476,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,21880,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2018,2,NA,NA
1477,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,22510,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2018,3,NA,NA
1478,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,17810,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2018,4,NA,NA
1479,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,15700,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2018,5,NA,NA
1480,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,14790,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2018,6,NA,NA
1481,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,22060,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2018,7,NA,NA
1482,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,23290,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2018,8,NA,NA
1483,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,13720,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2018,9,NA,NA
1484,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,13120,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2018,10,NA,NA
1485,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,13590,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2018,11,NA,NA
1486,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,15530,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2018,12,NA,NA
1487,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,20680,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2019,1,NA,NA
1488,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,21110,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2019,2,NA,NA
1489,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,22370,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2019,3,NA,NA
1490,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,17560,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2019,4,NA,NA
1491,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,15720,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2019,5,NA,NA
1492,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,15140,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2019,6,NA,NA
1493,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,22700,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2019,7,NA,NA
1494,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,23400,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2019,8,NA,NA
1495,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,14450,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2019,9,NA,NA
1496,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,14340,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2019,10,NA,NA
1497,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,15270,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2019,11,NA,NA
1498,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,17600,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2019,12,NA,NA
1499,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,21390,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2020,1,NA,NA
1500,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,21460,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2020,2,NA,NA
1501,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,27230,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2020,3,NA,NA
1502,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,27350,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2020,4,NA,NA
1503,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,21840,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2020,5,NA,NA
1504,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,15760,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2020,6,NA,NA
1505,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,12370,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2020,7,NA,NA
1506,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,8910,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2020,8,NA,NA
1507,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,5650,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2020,9,NA,NA
1508,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,86990,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2020,10,NA,NA
1509,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,90540,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2020,11,NA,NA
1510,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,104670,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2020,12,NA,NA
1511,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,119780,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2021,1,NA,NA
1512,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,124040,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2021,2,NA,NA
1513,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,112950,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2021,3,NA,NA
1514,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,120830,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2021,4,NA,NA
1515,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,118840,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2021,5,NA,"Government of Canada supports continue until Oct 23, 2021. Varying degrees of restrictions still in place."
1516,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,106190,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2021,6,NA,NA
1517,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,104280,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2021,7,NA,NA
1518,1.11,Number of Employment Insurance (E.I.) Beneficiaries ,m,n,98300,NA,NA,NA,Down,Economy,Regular benefits without declared earnings (Source: Statistics Canada),,2021,8,NA,NA
